round,accuracy,precision,recall,f1_score,roc_auc1,1.0,1.0,1.0,1.0,nan
1,0.6255322924059616,0.4360332618074514,0.6255322924059616,0.5119322510751592,0.0
2,0.6778300212916962,0.4981177053212938,0.6778300212916962,0.5738969793800939,0.0
3,0.6820883605393896,0.5012590353246383,0.6820883605393896,0.5778075390972409,0.0
4,0.6798704755145494,0.500911505921515,0.6798704755145494,0.5764935461249403,0.0
5,0.6841288147622427,0.5874233675459081,0.6841288147622427,0.5852454371196745,0.0
6,0.6830642299503193,0.583509015002662,0.6830642299503193,0.589089516116718,0.0
7,0.7054205110007097,0.6033893915529186,0.7054205110007097,0.6245451832230715,0.0
8,0.7097232079489,0.6121677551862558,0.7097232079489,0.6224367917123659,0.0
9,0.7187278211497516,0.6163787537167271,0.7187278211497516,0.636069264389558,0.0
10,0.7276880766501065,0.6247806822898909,0.7276880766501065,0.6432577305274995,0.0
11,0.7264017033356991,0.620491629548938,0.7264017033356991,0.6386460857332412,0.0
12,0.7308374733853797,0.7398354265193731,0.7308374733853797,0.647271575650361,0.0
13,0.7307044002838893,0.7502838846060507,0.7307044002838893,0.6534247772871554,0.0
14,0.7299059616749468,0.7149000573810013,0.7299059616749468,0.6483758008811802,0.0
15,0.7278211497515968,0.7268907839748575,0.7278211497515968,0.6467263799765434,0.0
16,0.7268452803406671,0.7422097940369953,0.7268452803406671,0.6451094672769249,0.0
17,0.7283977998580553,0.7653439910759176,0.7283977998580553,0.6480123846001444,0.0
18,0.7334989354151881,0.7635630684376871,0.7334989354151881,0.655825244706385,0.0
19,0.7294623846699787,0.7737892090355012,0.7294623846699787,0.6492637682903177,0.0
20,0.7333658623136976,0.7541975070022237,0.7333658623136976,0.6544264527477464,0.0
1,0.6253548616039745,0.44612319655498395,0.6253548616039745,0.5159027622885689,0.0
2,0.6654098651525905,0.6745483890977605,0.6654098651525905,0.5671626973198693,0.0
3,0.65361071682044,0.7144230406256233,0.65361071682044,0.5741994593340844,0.0
4,0.6950408090844571,0.7131432627761601,0.6950408090844571,0.6068736936805046,0.0
5,0.6814229950319376,0.7186517885064982,0.6814229950319376,0.6070199261120371,0.0
6,0.7118080198722498,0.6632530218026969,0.7118080198722498,0.6476194938135794,0.0
7,0.7326561391057488,0.7317895599843488,0.7326561391057488,0.6633268070575948,0.0
8,0.7144694819020582,0.7296435723847827,0.7144694819020582,0.6384038805013202,0.0
9,0.7180180979418027,0.7336370533707227,0.7180180979418027,0.6414954129685506,0.0
10,0.7304826117814053,0.7402841644701154,0.7304826117814053,0.655934475922489,0.0
11,0.7271557842441447,0.7212352360118693,0.7271557842441447,0.6514311054270584,0.0
12,0.7352288857345636,0.7485205317808907,0.7352288857345636,0.6588948113911564,0.0
13,0.7393097941802697,0.7508570858144136,0.7393097941802697,0.6689535404219417,0.0
14,0.7265347764371894,0.7622964951234952,0.7265347764371894,0.650447251924384,0.0
15,0.7311479772888574,0.7343694340051036,0.7311479772888574,0.6558080458698347,0.0
16,0.7149130589070263,0.7315239522096775,0.7149130589070263,0.6264329615447738,0.0
17,0.7267565649396736,0.7393633966850008,0.7267565649396736,0.6537736412412062,0.0
18,0.7264460610361959,0.7585556787464031,0.7264460610361959,0.6449081242088064,0.0
19,0.73624911284599,0.7687668339918764,0.73624911284599,0.659831286801258,0.0
20,0.7209900638750887,0.752222216636045,0.7209900638750887,0.6375443131782289,0.0
